formula,nelements,radius_mean,radius_mean_wtd,radius_std,radius_std_wtd,radius_range,radius_range_wtd,radius_entropy,radius_entropy_wtd,mass_mean,mass_mean_wtd,mass_std,mass_std_wtd,mass_range,mass_range_wtd,mass_entropy,mass_entropy_wtd,valence_mean,valence_mean_wtd,valence_std,valence_std_wtd,valence_range,valence_range_wtd,valence_entropy,valence_entropy_wtd,electronnegativity_mean,electronnegativity_mean_wtd,electronnegativity_std,electronnegativity_std_wtd,electronnegativity_range,electronnegativity_range_wtd,electronnegativity_entropy,electronnegativity_entropy_wtd,firstionization_mean,firstionization_mean_wtd,firstionization_std,firstionization_std_wtd,firstionization_range,firstionization_range_wtd,firstionization_entropy,firstionization_entropy_wtd,shell_range,d_mean,d_ratio,d_unfill
ZrTiC2,3,1.2733333333333332,1.1475,0.36114016977099384,0.3812069647842232,0.8300000000000001,0.03750000000000003,1.0550352144413153,1.0977976962041303,50.367333333333335,40.77825,32.38686557164117,32.59652364420937,79.21300000000001,16.8005,0.8700940240726086,0.9668868217870391,4.0,4.0,0.0,0.0,0,1.0,1.0986122886681096,1.0397207708399179,1.8066666666666666,1.9925,0.5325619421459086,0.5624222168442494,1.2199999999999998,0.9424999999999999,1.05701998881863,0.902113643731794,8.240766666666667,8.995650000000001,2.1366039366766656,2.26569058511969,4.626400000000001,3.9716750000000003,1.0665581444912342,0.9203997191761675,3,1.0,0.25,6.0
V2CN,3,0.9299999999999999,1.0275,0.27724838442571076,0.2935451413326407,0.6200000000000001,0.48500000000000004,1.0563102111848433,0.8995707141146865,25.653333333333336,31.9755,17.900344509409745,18.97962392277571,38.931,22.46825,0.873085819981358,0.6455107791139467,4.666666666666667,4.75,0.4714045207910317,0.4330127018922193,1,1.5,1.0933747175566468,1.017164350924834,2.4066666666666667,2.2125,0.584484578258676,0.6077160109788124,1.4100000000000001,0.1775,1.0677870392053022,1.093466547190487,10.846866666666667,9.8217,3.1928087888600882,3.2860951074185305,7.7879000000000005,0.8184499999999999,1.05342402966571,1.0930814749430298,2,1.5,0.3157894736842105,10.5
TbCoC,3,1.2666666666666666,1.2666666666666666,0.41249915824829936,0.4124991582482994,1.01,0.3366666666666666,1.0444614985164513,1.0444614985164513,76.62299999999999,76.62299999999999,61.267897651761054,61.26789765176105,146.91400000000002,48.971333333333334,0.7583558500622248,0.7583558500622248,7.999999999999999,7.999999999999999,2.943920288775949,2.943920288775949,7,2.333333333333333,1.024010220294295,1.024010220294295,1.8433333333333333,1.8433333333333333,0.5925275427259805,0.5925275427259805,1.4499999999999997,0.48333333333333317,1.0449671637925069,1.0449671637925069,8.335033333333334,8.335033333333334,2.2263816329541433,2.226381632954143,5.3965000000000005,1.7988333333333335,1.0632707449549883,1.0632707449549883,4,2.3333333333333335,0.2916666666666667,2.0
NaCN,3,1.1300000000000001,1.1300000000000001,0.5593448548674304,0.5593448548674302,1.22,0.4066666666666666,0.9843871402550142,0.9843871402550142,16.336,16.336,4.77512938742676,4.77512938742676,10.979,3.6596666666666664,1.057660362553707,1.057660362553707,3.333333333333333,3.333333333333333,1.699673171197595,1.699673171197595,4,1.3333333333333333,0.9433483923290393,0.9433483923290393,2.1733333333333333,2.1733333333333333,0.90164048021124,0.9016404802112399,2.11,0.7033333333333331,1.0007034912117099,1.00070349121171,10.311166666666669,10.311166666666669,3.8937682531050677,3.8937682531050677,9.395,3.1316666666666664,1.0209602891453342,1.0209602891453342,1,0,0.0,0
CeDyC4,3,1.4566666666666666,1.1133333333333333,0.4861641240934542,0.4858554883456145,1.06,0.21833333333333332,1.0364835701109645,1.0635917636692673,104.87566666666666,58.443333333333335,66.29804220504722,65.98239749273202,150.489,19.076,0.8261537653607972,0.9953147416293373,6.666666666666666,5.333333333333333,3.7712361663282534,2.9814239699997196,8,2.0,0.9502705392332347,0.9743147528693494,1.63,2.09,0.6518179704999445,0.6511784189708172,1.4299999999999997,1.513333333333333,1.0234777347552266,0.610432233596063,7.5793,9.4198,2.6079827146666443,2.6054226470958604,5.7216000000000005,6.58375,1.0426803054472453,0.6452748634111843,4,0.16666666666666666,0.03125,4.5
PrDyC4,3,1.4566666666666666,1.1133333333333333,0.4861641240934542,0.4858554883456145,1.06,0.21833333333333332,1.0364835701109645,1.0635917636692673,105.13966666666666,58.57533333333333,66.43927067798248,66.14624315022651,150.489,19.076,0.8261065597128823,0.9951352254240721,7.0,5.5,3.559026084010437,2.9297326385411573,8,1.8333333333333333,0.9773202089564674,1.0047654731191165,1.6333333333333333,2.091666666666667,0.6492217563274423,0.6487016948404627,1.42,1.5116666666666665,1.0243898911304878,0.6118673811468924,7.5574,9.408850000000001,2.6252450057089916,2.621797622338536,5.787300000000001,6.5947000000000005,1.0415962259414715,0.6433162941874355,4,0,0.0,0
LaPrC4,3,1.4433333333333331,1.1066666666666665,0.4778656249988647,0.4769928953582246,1.06,0.22499999999999998,1.0376466672615443,1.061947593792764,97.27466666666666,54.642833333333336,60.296062018086126,60.29328951720544,128.897,15.47733333333333,0.836202001984405,1.0082111086392969,4.0,4.0,0.816496580927726,0.5773502691896257,2,2.1666666666666665,1.0775563270668007,0.8570352476808067,1.5933333333333333,2.0716666666666668,0.676576348652209,0.6765209202645218,1.4499999999999997,1.5166666666666664,1.0142344400917511,0.594827155745994,7.436733333333334,9.348516666666667,2.704002631080246,2.7038362798171707,5.787300000000001,6.5947000000000005,1.0363859873501367,0.6327548479634226,4,0.16666666666666666,0.04166666666666667,4.5
DyErC4,3,1.4333333333333333,1.1016666666666666,0.46906526435265083,0.4690563813539784,1.0,0.21999999999999997,1.0390021778154774,1.060993750671439,113.92333333333332,62.967166666666664,72.08908740502191,72.07599588493768,155.248,19.869166666666665,0.820877259722929,0.9858761801957695,10.000000000000002,7.0,4.320493798938574,4.281744192888376,10,0.6666666666666665,0.9908353864438493,1.0917862380951273,1.67,2.11,0.6223075338340897,0.622280751215505,1.3299999999999998,1.4966666666666664,1.0333173074563606,0.6270974241919849,7.7689666666666675,9.514633333333334,2.4697070937438896,2.469226331374983,5.321400000000001,6.51705,1.0507931144332747,0.6615497830724036,4,0,0.0,0
HoCoC,3,1.2633333333333332,1.2633333333333332,0.4083571421630281,0.4083571421630281,1.0,0.3333333333333333,1.045212359934434,1.045212359934434,78.62466666666666,78.62466666666666,63.9628873766308,63.9628873766308,152.919,50.973,0.7483000411659452,0.748300041165945,8.666666666666666,8.666666666666666,3.681787005729087,3.6817870057290865,9,3.0,1.0017680654251162,1.0017680654251162,1.8866666666666667,1.8866666666666667,0.5389083616183944,0.5389083616183944,1.3199999999999998,0.4399999999999999,1.057018161704532,1.057018161704532,8.3876,8.3876,2.16852315797334,2.16852315797334,5.238800000000001,1.746266666666667,1.0656324093694631,1.0656324093694631,4,2.3333333333333335,0.2692307692307693,2.0
Y3HoC8,3,1.45,1.1133333333333333,0.48110982807116576,0.48564962221292374,1.04,0.36583333333333334,1.0372322775084177,0.9906771258583105,88.61566666666666,43.978,62.42925788620447,49.04086269632703,152.919,14.21916666666667,0.8024134626079205,1.018511518145859,6.666666666666666,4.5,4.4969125210773475,2.598076211353316,10,1.9166666666666665,0.8864644756797975,0.9515227181824744,1.6666666666666665,2.1075,0.6246243315430127,0.6257944950221278,1.3299999999999998,1.5974999999999997,1.032585204054865,0.6001103447776118,7.833033333333333,9.562983333333333,2.42476143339688,2.4008673092007586,5.238800000000001,7.005075000000001,1.0532182132492363,0.6399967713405854,4,0.25,0.05555555555555555,6.75
YHo3C8,3,1.45,1.1066666666666667,0.48110982807116576,0.4762235702785918,1.04,0.3625,1.0372322775084177,0.9944814945881622,88.61566666666666,56.64866666666667,62.42925788620447,65.92625127283432,152.919,33.82366666666667,0.8024134626079205,0.7737977078595253,6.666666666666666,6.166666666666666,4.4969125210773475,3.954603505901557,10,3.0,0.8864644756797975,0.8300341478710375,1.6666666666666665,2.109166666666667,0.6246243315430127,0.6234374912976886,1.3299999999999998,1.5983333333333332,1.032585204054865,0.6007265735603486,7.833033333333333,9.53035,2.42476143339688,2.4470083995564877,5.238800000000001,6.988758333333334,1.0532182132492363,0.6377992842725934,4,0.08333333333333333,0.013513513513513514,2.25
