formula,pressure,nelements,radius_mean,radius_mean_wtd,radius_std,radius_std_wtd,radius_range,radius_range_wtd,radius_entropy,radius_entropy_wtd,mass_mean,mass_mean_wtd,mass_std,mass_std_wtd,mass_range,mass_range_wtd,mass_entropy,mass_entropy_wtd,valence_mean,valence_mean_wtd,valence_std,valence_std_wtd,valence_range,valence_range_wtd,valence_entropy,valence_entropy_wtd,electronnegativity_mean,electronnegativity_mean_wtd,electronnegativity_std,electronnegativity_std_wtd,electronnegativity_range,electronnegativity_range_wtd,electronnegativity_entropy,electronnegativity_entropy_wtd,firstionization_mean,firstionization_mean_wtd,firstionization_std,firstionization_std_wtd,firstionization_range,firstionization_range_wtd,firstionization_entropy,firstionization_entropy_wtd,shell_range,d_mean,d_ratio,d_unfill,Tc
Y1Ba1.92La0.08Cu3O6.965,0,5,1.53,1.12238334,0.519114631,0.567345655,1.51,0.343887389,1.545153976,1.377204459,88.9366,51.35034902,46.48235968,44.23300963,122.906,19.47978712,1.445823056,1.361287781,5,6.314693405,3.286335345,2.967311964,9,3.204782106,1.414660908,0.991276124,1.71,2.520354801,0.928827218,1.039183516,2.55,1.841234092,1.477712757,0.825115381,7.67008,10.38944717,3.095729908,3.56324679,8.4064,7.281443463,1.537013823,0.903821059,4,2.397223293,0.379626237,2.382352941,92.6
Y1Ba1.98La0.02Cu3O6.96,0,5,1.53,1.124598765,0.519114631,0.570341699,1.51,0.351774691,1.545153976,1.348810722,88.9366,51.3566821,46.48235968,44.22176002,122.906,20.76615432,1.445823056,1.314719554,5,6.310185185,3.286335345,2.973819088,9,3.217592593,1.414660908,0.982566851,1.71,2.519027778,0.928827218,1.040652163,2.55,1.845709877,1.477712757,0.817457031,7.67008,10.3865108,3.095729908,3.565737906,8.4064,7.304817747,1.537013823,0.894720029,4,2.393518519,0.379310345,2.28358209,92.6
Bi2Sr2Ca0.8Y0.2Cu2O8.27,0,6,1.57,1.136620825,0.494401996,0.570029333,1.49,0.333739358,1.735782076,1.598023988,84.18816667,59.09936673,61.41200398,63.93791998,192.981,26.20686313,1.545958593,1.428242859,4.833333333,5.751146038,3.131382371,2.528868747,9,3.21021611,1.600295141,1.164477355,1.755,2.569273084,0.859723793,1.002536891,2.49,1.847072692,1.681515065,0.950863065,7.775916667,10.48916221,2.704887904,3.449472603,7.9232,7.293924492,1.738774622,1.023562981,4,2.632612967,0.295979973,0.428571429,92.6
Bi2Sr2Ca1Cu1.988Ni0.012O8,0,6,1.476666667,1.147309333,0.493141855,0.574271051,1.49,0.351,1.732173488,1.554663046,79.15266667,59.22025093,62.05402674,64.1962083,192.981,27.8170456,1.523434454,1.376920908,6,5.732533333,3.511884584,2.566695979,9,3.192,1.612045771,1.16323863,1.87,2.550674667,0.825953994,1.008825666,2.49,1.833138667,1.697819132,0.951785821,8.013,10.43138405,2.618857964,3.456279775,7.9232,7.256874827,1.744254779,1.022744287,4,2.665066667,0.298355077,0.006,92.55
Tm1Ba2Cu3O6.65,0,4,1.465,1.131936759,0.561359956,0.568197869,1.51,0.208616601,1.307018838,1.334099913,96.4515,58.54698419,60.16621974,53.8711289,152.935,13.30123715,1.158344511,1.333056117,8.5,7.264822134,4.924428901,3.641687116,13,2.837944664,1.198876637,1.162299557,1.87,2.498498024,0.976037909,1.040773939,2.55,1.709565217,1.257585922,0.832646509,8.185125,10.30413162,3.262368882,3.576445812,8.4064,6.670044664,1.312960644,0.906746992,4,2.371541502,0.326441785,0,92.5
Y1Ba2Cu3H0.14O7,0,5,1.29,1.117519026,0.635515539,0.571238149,1.64,0.345951294,1.48263288,1.359594565,61.3572,50.710207,49.46621066,44.25783007,136.319,20.89139117,1.217665555,1.293616094,4.6,6.251141553,3.611094017,3.005211517,10,3.185692542,1.317688301,0.988256713,1.93,2.518112633,0.887648579,1.035742118,2.55,1.80913242,1.506021813,0.856684625,9.27438,10.43001339,3.628013269,3.561695928,8.4064,7.109811568,1.533222641,0.948733878,5,2.359208524,0.377404431,2.25,92.5
Hg1Ba2Cu1O4.103,0,4,1.4275,1.225222757,0.545865139,0.632287676,1.51,0.377637912,1.308785667,1.274378033,104.3655,74.59384142,70.39262175,68.44028694,184.591,26.05306677,1.129460622,1.202397855,7.75,6.370233247,4.023369235,3.367515107,10,2.544489695,1.229710463,1.21993454,2.0575,2.442838455,0.908635653,1.076669365,2.55,1.522191781,1.287357885,0.914322434,9.248425,10.42359179,3.127285875,3.573479017,8.4064,5.942078773,1.328082569,1.008709725,4,2.468221646,0.304794416,0,92.5
Hg1Ba2Ca1Cu2O6.1,0,5,1.536,1.198016529,0.534288312,0.604816234,1.51,0.226446281,1.542443695,1.537557176,91.508,61.15767769,68.0099859,60.26143624,184.591,19.38644628,1.327462877,1.449373673,6.6,6.330578512,4.270831301,3.311358937,10,2.859504132,1.38381443,1.250933223,1.846,2.443305785,0.916200851,1.066207761,2.55,1.651570248,1.49091804,0.97294845,8.62138,10.37167851,3.065399694,3.517067772,8.4064,6.3601,1.54798509,1.091704695,4,2.479338843,0.331125828,0,92.5
Bi2Sr2Ca0.8Lu0.2Cu2O8.27,0,6,1.556666667,1.135573019,0.488796708,0.568862923,1.49,0.334787164,1.736365371,1.595907281,98.53166667,60.2265573,70.25279125,65.19961436,192.981,25.27161755,1.530758323,1.468141019,7.166666667,5.934512115,5.335936865,2.81420422,15,3.144728225,1.526041745,1.248863928,1.763333333,2.569927963,0.854725427,1.00167126,2.49,1.846417813,1.683670147,0.951910174,7.644016667,10.47879679,2.795455186,3.463454389,8.1922,7.304289915,1.732999567,1.019704376,4,2.632612967,0.290001443,0.428571429,92.5
Ho1Ba2Cu3O7,0,4,1.47,1.120769231,0.563959218,0.567416026,1.51,0.219230769,1.306670289,1.332482404,95.4505,57.09346154,58.97346892,52.95117458,148.931,12.51238462,1.161760998,1.336598724,8,7.076923077,4.301162634,3.292451471,11,2.923076923,1.220172127,1.138566918,1.865,2.522307692,0.97924716,1.03981621,2.55,1.757692308,1.256143004,0.812193556,8.144425,10.38083077,3.287991385,3.583519791,8.4064,6.869630769,1.311139497,0.88466671,4,2.307692308,0.326086957,0,92.475
Gd1Ba2Cu3O6.99,0,4,1.4775,1.12343341,0.568083401,0.570180938,1.51,0.216581986,1.306101896,1.334143439,93.5305,56.53387298,56.76379089,51.78225232,141.251,12.53433333,1.168101153,1.334535076,7.25,6.846805235,3.561951712,2.958334509,9,2.920708237,1.245242378,1.10755177,1.8575,2.519291763,0.984184307,1.042799627,2.55,1.758706697,1.253895305,0.810447556,8.176575,10.38823857,3.267641984,3.571881348,8.4064,6.85453572,1.312588505,0.8873182,4,2.386451116,0.348549584,2.25,92.45
Y0.95Cs0.05Ba2Cu3O6.61,0,5,1.714,1.141522601,0.691739835,0.580134714,1.99,0.335455987,1.520566064,1.372769435,87.7366,52.51001903,45.2376569,44.65597741,121.328,21.25366772,1.449476444,1.325302102,4.6,6.309278351,3.611094017,3.027678482,10,3.141157811,1.317688301,0.986272543,1.648,2.491427439,0.976594081,1.04636959,2.65,1.800071372,1.450965568,0.8364448,7.33348,10.28702387,3.383174645,3.587706349,9.7242,7.122993339,1.512332598,0.914294001,4,2.454401269,0.38901458,2.164556962,92.45
Y1Ba2Cu3O6.906,0,4,1.48,1.127224547,0.56951734,0.57172219,1.51,0.212921122,1.305900596,1.335340514,76.4445,51.50217682,43.82350272,44.25008509,121.328,14.39237564,1.199538473,1.290762032,5.5,6.309933364,3.5,2.981947162,9,2.978149698,1.190608997,0.979467148,1.8625,2.514848907,0.980876521,1.041591897,2.55,1.746214164,1.255405013,0.816431999,8.193375,10.37242357,3.257336534,3.567834406,8.4064,6.8053075,1.313314552,0.893001289,4,2.401983574,0.380667027,2.25,92.4
Er1Ba2Cu3O6.82,0,4,1.4675,1.126458658,0.562644426,0.567858364,1.51,0.213822153,1.306847655,1.333389238,96.03275,57.85212012,59.66402567,53.46505253,151.26,12.91270047,1.159782243,1.334899143,8.25,7.170046802,4.60298816,3.45969999,12,2.879875195,1.209825689,1.15107337,1.8675,2.510202808,0.977634262,1.040393896,2.55,1.733291732,1.256869931,0.822574593,8.165975,10.34210156,3.274260602,3.57983662,8.4064,6.768154602,1.31211949,0.895955388,4,2.340093604,0.326370757,0,92.4
Y0.9Rb0.1Ba2Cu3O6.42,0,5,1.68,1.150901771,0.647672757,0.584409766,1.82,0.329468599,1.527124387,1.393298395,78.2492,52.8637504,39.36276515,44.5144665,121.328,21.42570048,1.462438519,1.326872691,4.6,6.305958132,3.611094017,3.061860326,10,3.093397746,1.317688301,0.989699718,1.654,2.475426731,0.97138252,1.049737803,2.62,1.771561997,1.454146307,0.849850678,7.39012,10.22899211,3.327020802,3.600664679,9.441,7.005675684,1.517685968,0.929062447,4,2.487922705,0.39453524,2.076923077,92.4
Y0.9La0.1Ba2Cu3O6.62,0,5,1.53,1.137179081,0.519114631,0.573072984,1.51,0.332503962,1.545153976,1.376742719,88.9366,52.70295404,46.48235968,44.96536808,122.906,20.66271791,1.445823056,1.351534848,5,6.316957211,3.286335345,3.015177812,9,3.123613312,1.414660908,0.998016367,1.71,2.492931854,0.928827218,1.045083635,2.55,1.795784469,1.477712757,0.842807649,7.67008,10.29379414,3.095729908,3.58028272,8.4064,7.099376545,1.537013823,0.922339023,4,2.456418384,0.388861014,2.25,92.35
Y1Ba2Cu2.94Zr0.06O6.81,0,5,1.504,1.132224824,0.511648317,0.573229861,1.51,0.343372365,1.545647779,1.36705582,79.4004,51.89788212,39.64024333,44.38301687,121.328,21.0133146,1.462918921,1.326884476,5.2,6.279469165,3.18747549,2.979758678,9,3.170960187,1.436761404,0.999657272,1.756,2.505245902,0.90280895,1.044673396,2.55,1.822529274,1.49050429,0.833696154,7.88148,10.3429829,2.979480995,3.574590297,8.4064,7.208526698,1.545475882,0.913067044,4,2.382513661,0.379413227,2.37,92.3
Y1.2Ba1.8Cu3O6.68,0,4,1.48,1.129873817,0.56951734,0.564797485,1.51,0.176403785,1.305900596,1.355894079,76.4445,51.37122397,43.82350272,43.31710894,121.328,11.08055205,1.199538473,1.320173874,5.5,6.331230284,3.5,2.987999563,9,2.876971609,1.190608997,0.990679447,1.8625,2.503564669,0.980876521,1.036180915,2.55,1.696782334,1.255405013,0.834856852,8.193375,10.33043596,3.257336534,3.55232904,8.4064,6.585816088,1.313314552,0.911686678,4,2.460567823,0.388639761,2.571428571,92.3
Dy1Ba2Cu3O6.9,0,4,1.47,1.124341085,0.563959218,0.568153333,1.51,0.215813953,1.306670289,1.333296955,94.843,57.22365116,58.26284933,52.65249154,146.501,12.7334031,1.163798953,1.33482018,7.75,7.007751938,4.023369235,3.173280219,10,2.899224806,1.229710463,1.131538125,1.8625,2.514418605,0.980876521,1.041642938,2.55,1.745426357,1.255405013,0.816752882,8.123775,10.34933256,3.30149109,3.593784229,8.4064,6.823720155,1.310166517,0.888749059,4,2.325581395,0.331858407,0,92.3
Y0.925Ba1.975Ca0.1Cu4O8,0,5,1.578,1.1038,0.545798498,0.546585974,1.51,0.338866667,1.541826004,1.361672342,69.1712,49.30951167,41.8091268,41.98946239,121.328,17.81420167,1.419171451,1.310997754,4.8,6.595,3.42928564,3.013465613,9,3.186666667,1.378227563,0.952627469,1.69,2.540416667,0.94271947,1.01140875,2.55,1.828,1.470447247,0.818323407,7.77734,10.433722,3.029939525,3.489119323,8.4064,7.222232,1.541861023,0.894552518,4,2.728333333,0.413697245,1.69035533,92.3
Bi2Sr2Ca1Cu2O8.272,0,5,1.522,1.138653745,0.528673812,0.572777157,1.49,0.228491357,1.542929954,1.545405365,83.2446,58.45427763,67.23376511,63.878422,192.981,24.74345207,1.3115091,1.374734747,5.2,5.738082766,3.310589071,2.545452851,9,3.118910424,1.413974111,1.14382429,1.862,2.566506024,0.904575038,1.006701951,2.49,1.797778942,1.496280006,0.933242945,8.08764,10.4882087,2.862983351,3.451140911,7.9232,6.97588549,1.553219564,1.00385113,4,2.619172342,0.294915654,0,92.2
Y1Ba2Cu3O6.962,0,4,1.48,1.125205987,0.56951734,0.571308272,1.51,0.214852646,1.305900596,1.334890608,76.4445,51.3487917,43.82350272,44.2157514,121.328,14.33019596,1.199538473,1.291435444,5.5,6.308594353,3.5,2.97556814,9,2.991205061,1.190608997,0.978210689,1.8625,2.518845857,0.980876521,1.041109174,2.55,1.753531862,1.255405013,0.813449578,8.193375,10.38644593,3.257336534,3.566477604,8.4064,6.83474095,1.313314552,0.889935921,4,2.391606234,0.379102871,2.25,92.15
Hg0.92Ba2.05Cu1.03O4.058,0,4,1.4275,1.230724746,0.545865139,0.635894057,1.51,0.388446265,1.308785667,1.264560933,104.3655,74.01830132,70.39262175,67.51290647,184.591,26.87967337,1.129460622,1.201223902,7.75,6.306527674,4.023369235,3.358915422,10,2.512782328,1.229710463,1.221912253,2.0575,2.430009928,0.908635653,1.083552251,2.55,1.505959295,1.287357885,0.914782527,9.248425,10.36323241,3.127285875,3.60223081,8.4064,5.870446488,1.328082569,1.009012426,4,2.419955324,0.306132061,0,92.1
Y1Ba1.99La0.01Cu3O6.96,0,5,1.53,1.124938272,0.519114631,0.570832722,1.51,0.353109568,1.545153976,1.3426829,88.9366,51.35546451,46.48235968,44.21937113,122.906,20.9792963,1.445823056,1.304517638,5,6.30941358,3.286335345,2.974807437,9,3.219907407,1.414660908,0.980666432,1.71,2.518865741,0.928827218,1.040889426,2.55,1.846558642,1.477712757,0.815740742,7.67008,10.38622901,3.095729908,3.566132393,8.4064,7.30912091,1.537013823,0.892670748,4,2.392746914,0.379234438,2.266832918,92.1
Y0.95Rb0.05Ba2Cu3O6.59,0,5,1.68,1.141612391,0.647672757,0.578619476,1.82,0.335615568,1.527124387,1.370953561,78.2492,52.37962748,39.36276515,44.42786034,121.328,21.47582208,1.462438519,1.312543252,4.6,6.309769658,3.611094017,3.030057242,10,3.136616362,1.317688301,0.986709619,1.654,2.490039714,0.97138252,1.046324745,2.62,1.797347101,1.454146307,0.837848593,7.39012,10.28285695,3.327020802,3.586136903,9.441,7.111550755,1.517685968,0.916054838,4,2.458300238,0.389602216,2.164556962,92.05
Y0.9K0.1Ba2Cu3O6.51,0,5,1.638,1.145691447,0.599446411,0.580236643,1.61,0.328776978,1.53420566,1.388575514,68.9752,52.2278729,41.94712484,44.38098722,121.328,21.64222222,1.417048967,1.304221508,4.6,6.303756994,3.611094017,3.050936136,10,3.114308553,1.317688301,0.987757665,1.654,2.482366107,0.97138252,1.049126848,2.62,1.783565148,1.454146307,0.844656734,7.42284,10.25468193,3.295920172,3.596925489,9.2774,7.051939329,1.52052983,0.924345445,4,2.470023981,0.391833629,2.076923077,92.05
Er1Ba2Cu3O7,0,4,1.4675,1.12,0.562644426,0.566541464,1.51,0.22,1.306847655,1.33194807,96.03275,57.27261538,59.66402567,53.31838992,151.26,12.51238462,1.159782243,1.337105658,8.25,7.153846154,4.60298816,3.438384098,12,2.923076923,1.209825689,1.147020423,1.8675,2.523076923,0.977634262,1.03886317,2.55,1.756923077,1.256869931,0.812945695,8.165975,10.38746154,3.274260602,3.575518181,8.4064,6.863,1.31211949,0.886082622,4,2.307692308,0.322580645,0,92.033333
Hg1Ba2Ca1Cu2O6.08,0,5,1.536,1.198907285,0.534288312,0.604920058,1.51,0.226821192,1.542443695,1.537789837,91.508,61.23244371,68.0099859,60.28325715,184.591,19.41854305,1.327462877,1.449123682,6.6,6.331125828,4.270831301,3.314071653,10,2.854304636,1.38381443,1.251735828,1.846,2.441655629,0.916200851,1.066317815,2.55,1.648609272,1.49091804,0.974417219,8.62138,10.36630364,3.065399694,3.517494488,8.4064,6.348083444,1.54798509,1.093180537,4,2.483443709,0.331564987,0,92
Y1Re0.05Ba2Cu2.95O7.02,0,5,1.458,1.123479263,0.511288568,0.570997684,1.51,0.350591398,1.543689971,1.357914653,98.397,51.6623679,58.85616822,44.9562244,170.208,20.37969662,1.408851519,1.347387141,5.8,6.291858679,3.18747549,2.95499963,9,3.208141321,1.455885241,1.000705667,1.87,2.522949309,0.877450853,1.040597383,2.55,1.847450077,1.505114356,0.825093076,8.1214,10.40125323,2.917004395,3.564724331,8.4064,7.312395315,1.550378142,0.901488256,4,2.361751152,0.372185911,2.3125,92
Nd1.1Ba1.9Cu3O6.9,0,4,1.4825,1.125503876,0.570980516,0.568569484,1.51,0.197829457,1.305693506,1.346113801,90.2785,55.86190698,53.286235,50.07219729,128.243,11.66885271,1.178057411,1.340210325,6.25,6.573643411,3.191786334,2.800263536,9,2.914728682,1.248305585,1.055198353,1.8425,2.510155039,0.994494218,1.04677651,2.55,1.742790698,1.249086449,0.813523626,8.0203,10.31967597,3.374036829,3.631323598,8.4064,6.812975969,1.30476475,0.884452885,4,2.325581395,0.353773585,0,92
Bi2Sr2Ca1Cu2O8.194,0,5,1.522,1.141110965,0.528673812,0.573215211,1.49,0.226276162,1.542929954,1.546544497,83.2446,58.67222627,67.23376511,63.96952134,192.981,24.87047519,1.3115091,1.373981403,5.2,5.736738186,3.310589071,2.551908808,9,3.104120047,1.413974111,1.146902227,1.862,2.562021851,0.904575038,1.007330362,2.49,1.789348427,1.496280006,0.937459468,8.08764,10.47214107,2.862983351,3.452675578,7.9232,6.941786982,1.553219564,1.008193393,4,2.632618139,0.295936788,0,92
Tl1Sr2Ca0.3Y0.7Cu2O6.97,0,6,1.595,1.157918273,0.496546406,0.5900501,1.49,0.309113338,1.736249479,1.60460956,83.422,53.39133616,59.85939027,52.70578441,188.384,14.83111796,1.551991412,1.600032497,4.5,5.66846569,3.201562119,2.78605408,9,3.178103315,1.573923263,1.111686272,1.688333333,2.501989206,0.852064486,1.049283659,2.49,1.825505012,1.679277821,0.929573621,7.579683333,10.33577695,2.775137677,3.58700889,7.9232,7.176884888,1.733831384,1.013690178,4,2.367000771,0.314807219,1.702702703,92
Y1Ba2Cu3Br0.9O6.2,0,5,1.406,1.151221374,0.530456407,0.556511795,1.51,0.255038168,1.53586809,1.494956981,77.1364,55.36682443,39.22135151,43.60763485,121.328,15.47636641,1.461213836,1.477458967,5.8,6.374045802,3.18747549,2.963739844,9,2.610687023,1.455885241,1.187147082,2.082,2.495572519,0.981028032,1.017822223,2.55,1.534961832,1.495448205,1.068678984,8.91746,10.29652977,3.253519538,3.479967105,8.4064,5.97060458,1.543520312,1.135838018,4,3.053435115,0.432432432,1.836734694,92
Hg1Ba2Cu1O4.085,0,4,1.4275,1.226481138,0.545865139,0.632427799,1.51,0.378478664,1.308785667,1.274346435,104.3655,74.72429375,70.39262175,68.46050239,184.591,26.11106988,1.129460622,1.201911831,7.75,6.371057514,4.023369235,3.371216287,10,2.536796537,1.229710463,1.220937575,2.0575,2.440618429,0.908635653,1.076837539,2.55,1.517922078,1.287357885,0.916128302,9.248425,10.41647972,3.127285875,3.574270833,8.4064,5.924989301,1.328082569,1.010440906,4,2.473716759,0.305296901,0,92
Gd1Ba2Cu3O6.9,0,4,1.4775,1.126666667,0.568083401,0.570846418,1.51,0.213488372,1.306101896,1.334871375,93.5305,56.81667442,56.76379089,51.85138196,141.251,12.7334031,1.168101153,1.333448737,7.25,6.852713178,3.561951712,2.967787721,9,2.899224806,1.245242378,1.109704477,1.8575,2.512868217,0.984184307,1.043581485,2.55,1.746976744,1.253895305,0.815227957,8.176575,10.36570465,3.267641984,3.574081533,8.4064,6.807348062,1.312588505,0.892235048,4,2.403100775,0.350678733,2.25,92
Bi0.33Hg0.67Sr2Y0.5Ca0.5Cu2O7,0,7,1.574285714,1.150269231,0.457847671,0.585528956,1.49,0.316038462,1.898038012,1.676739228,100.817,52.47505385,69.94116457,52.29419181,192.981,11.93853846,1.703451853,1.792126414,5.857142857,6.168461538,3.83325939,3.020202098,10,3.153846154,1.73645256,1.282721277,1.79,2.530507692,0.80055338,1.033509058,2.49,1.813846154,1.852150909,0.989343693,8.156142857,10.59476331,2.67182478,3.416136406,7.9232,7.147880923,1.896535626,1.098315686,4,2.346153846,0.3128526,1.285714286,92
Bi2Sr2Ca0.8Y0.2Cu2O8.26,0,6,1.57,1.136933159,0.494401996,0.570085441,1.49,0.333525557,1.735782076,1.598191666,84.18816667,59.12761075,61.41200398,63.94934263,192.981,26.2240367,1.545958593,1.42815558,4.833333333,5.750982962,3.131382371,2.529689179,9,3.208387942,1.600295141,1.164882997,1.755,2.56870249,0.859723793,1.002617423,2.49,1.846028834,1.681515065,0.951415321,7.775916667,10.4871118,2.704887904,3.449672277,7.9232,7.28978021,1.738774622,1.024134129,4,2.634338139,0.296110784,0.428571429,92
Tl1Sr2Ca0.4Y0.6Cu2O6.93,0,6,1.595,1.160696056,0.496546406,0.591838912,1.49,0.292791957,1.736249479,1.613397426,83.422,53.12937896,59.85939027,52.66607427,188.384,14.5670379,1.551991412,1.601838896,4.5,5.65970611,3.201562119,2.799053907,9,3.153905646,1.573923263,1.11284756,1.688333333,2.497385924,0.852064486,1.051853579,2.49,1.812776489,1.679277821,0.932889345,7.579683333,10.32481771,2.775137677,3.5888303,7.9232,7.109679273,1.733831384,1.019143662,4,2.366589327,0.314879605,1.5,92
Y1Ba2Cu3H1.4O6.98,0,5,1.29,1.066675939,0.635515539,0.570564413,1.64,0.26876217,1.48263288,1.463876186,61.3572,46.40349235,49.46621066,44.56545154,136.319,19.00158554,1.217665555,1.304055427,4.6,5.791376912,3.611094017,3.233755065,10,2.815020862,1.317688301,1.04672091,1.93,2.488956885,0.887648579,0.993524736,2.55,1.584923505,1.506021813,1.035890129,9.27438,10.70319875,3.628013269,3.518894712,8.4064,6.177819054,1.533222641,1.153216086,5,2.155771905,0.372238232,2.25,92
Y1Ba1Sr1Cu3O6.9,0,5,1.614,1.125891473,0.575590132,0.568957448,1.51,0.212713178,1.537648388,1.541725032,78.6796,47.66543411,39.45101013,38.39007277,121.328,7.985891473,1.462706651,1.563466116,4.8,6.310077519,3.42928564,2.982633064,9,3.054263566,1.378227563,1.013662698,1.68,2.519069767,0.950221027,1.034488558,2.55,1.771007752,1.466362829,0.859792701,7.69368,10.40837132,3.080093085,3.515772496,8.4064,6.880092248,1.538186048,0.955449794,4,2.403100775,0.380835381,2.25,92
Y1Ba2Cu2.9Al0.1O6.93,0,5,1.47,1.127517401,0.509784268,0.57200799,1.51,0.342675947,1.54459219,1.377082893,66.552,51.15349343,43.90724015,44.2739396,121.328,21.03293117,1.383685823,1.312583699,5,6.247486466,3.286335345,2.964184811,9,3.192575406,1.414660908,1.000650381,1.812,2.514323279,0.883117206,1.043022903,2.55,1.831260634,1.50020861,0.836842406,7.75186,10.36498631,3.044328336,3.580500558,8.4064,7.252502166,1.54081842,0.911263496,4,2.320185615,0.371379054,2.307692308,92
Gd1Ba2Cu3O6.758,0,4,1.4775,1.131860793,0.568083401,0.571875599,1.51,0.208518577,1.306101896,1.3359569,93.5305,57.2709862,56.76379089,51.95902162,141.251,13.05320254,1.168101153,1.331681497,7.25,6.862204107,3.561951712,2.982886796,9,2.864712337,1.245242378,1.11306766,1.8575,2.502548989,0.984184307,1.044753609,2.55,1.728132936,1.253895305,0.822889721,8.176575,10.32950461,3.267641984,3.577316068,8.4064,6.731542546,1.312588505,0.900105064,4,2.429847939,0.35409147,2.25,92
Y1Ba2Cu2.97Co0.03O6.96,0,5,1.434,1.125208333,0.517633075,0.571306133,1.51,0.351550926,1.540930803,1.349368608,72.9422,51.34356867,39.81788459,44.21459347,121.328,21.05601929,1.448001336,1.306498871,6.2,6.304012346,3.42928564,2.970043222,9,3.201388889,1.447388584,0.997474783,1.866,2.518657407,0.877350557,1.041154564,2.55,1.843055556,1.504915815,0.823232976,8.1309,10.38630509,2.916128519,3.56626768,8.4064,7.295181019,1.550486465,0.899876758,4,2.385030864,0.378335373,2.2725,92
Tl0.5Pb0.5Sr2Ca0.65Y0.35Cu2O7,0,7,1.617142857,1.163,0.462901232,0.59698428,1.49,0.306653846,1.898431506,1.689341984,101.1045714,52.09879231,70.33710622,52.69613995,191.201,11.4761,1.702230739,1.800748192,4.428571429,5.680769231,2.969229956,2.783539422,9,3.15,1.75537931,1.148115486,1.78,2.525538462,0.820191615,1.04289948,2.49,1.819461538,1.847096781,0.985797586,7.5564,10.39087577,2.569911158,3.538710956,7.9232,7.165434231,1.896075881,1.057144927,4,2.334615385,0.310168625,0.940298507,92
Eu1Ba2Cu3O6.5,0,4,1.5375,1.1608,0.610097328,0.598851701,1.51,0.184,1.29981529,1.348919649,92.209,57.69996,55.30783312,51.35949704,135.965,13.65284,1.172278161,1.32671866,7,6.8,3.391164992,2.939387691,9,2.8,1.250464497,1.10637064,1.8575,2.4832,0.984184307,1.046673665,2.55,1.6928,1.253895305,0.837195071,8.05665,10.223252,3.347638001,3.628498666,8.4064,6.62778,1.306765465,0.90665205,4,2.4,0.352941176,0,92
Y0.95Ca0.05Ba2Cu2.95Al0.05O6.88,0,6,1.553333333,1.129371118,0.501287232,0.572969132,1.51,0.346995342,1.733877137,1.386738649,62.13966667,51.24235404,41.27810002,44.22959623,121.328,21.21932453,1.576191848,1.314420998,4.5,6.275621118,3.201562119,2.982500007,9,3.197204969,1.573923263,0.996224241,1.676666667,2.511001553,0.861097491,1.043777558,2.55,1.83363354,1.674853027,0.836080391,7.47875,10.35871064,2.845386537,3.575556619,8.4064,7.251027795,1.728974591,0.914898033,4,2.364130435,0.376716566,2.192307692,92
Er1Ba2Cu3O6.91,0,4,1.4675,1.123206816,0.562644426,0.567204899,1.51,0.21693261,1.306847655,1.33268399,96.03275,57.56034779,59.66402567,53.39204656,151.26,12.71114717,1.159782243,1.33601528,8.25,7.161890008,4.60298816,3.448993723,12,2.901626646,1.209825689,1.149056041,1.8675,2.516684741,0.977634262,1.039643406,2.55,1.745189775,1.256869931,0.817730923,8.165975,10.36493966,3.274260602,3.577734883,8.4064,6.815907901,1.31211949,0.890991493,4,2.323780015,0.324464633,0,92
Y1Re0.05Ba2Cu2.95O7.04,0,5,1.458,1.122768405,0.511288568,0.570847842,1.51,0.351065951,1.543689971,1.357726026,98.397,51.60766948,58.85616822,44.94340955,170.208,20.34843942,1.408851519,1.347596996,5.8,6.291411043,3.18747549,2.952754745,9,3.212423313,1.455885241,1.000213942,1.87,2.524355828,0.877450853,1.040418177,2.55,1.849892638,1.505114356,0.824010862,8.1214,10.40618704,2.917004395,3.56421336,8.4064,7.322066641,1.550378142,0.90037699,4,2.358128834,0.37164612,2.3125,92
Y1Ba2Cu2.925Co0.075O6.97,0,5,1.434,1.124745567,0.517633075,0.571206261,1.51,0.347451812,1.540930803,1.365028101,72.9422,51.30031264,39.81788459,44.20483616,121.328,20.83531419,1.448001336,1.323110488,6.2,6.296838859,3.42928564,2.960250286,9,3.17232074,1.447388584,1.018445638,1.866,2.519298381,0.877350557,1.041109204,2.55,1.837764071,1.504915815,0.833206593,8.1309,10.38933323,2.916128519,3.565632107,8.4064,7.272712567,1.550486465,0.910001162,4,2.372783346,0.376821354,2.30625,92
Tl1Sr2Ca0.5Y0.5Cu2O6.89,0,6,1.595,1.163491078,0.496546406,0.593620265,1.49,0.28257564,1.736249479,1.616847928,83.422,52.86579597,59.85939027,52.6247713,188.384,14.30131885,1.551991412,1.600063612,4.5,5.650892164,3.201562119,2.812046219,9,3.129557797,1.573923263,1.112638936,1.688333333,2.492754073,0.852064486,1.054412842,2.49,1.799968968,1.679277821,0.934815697,7.579683333,10.31379046,2.775137677,3.59062832,7.9232,7.042056555,1.733831384,1.022691461,4,2.36617533,0.314952499,1.285714286,92
